match	id_A	token_A	id_B	token_B
0	36-19	pensi	33-19	pensi
0	37-0	ah	34-0	ah
0	37-1	bello	34-1	bello
0	37-2	quello	34-2	quello
0	37-3	mi	34-3	mi
0	37-4	è	34-4	è
0	37-5	piaciuto	34-5	piaciuto
0	37-6	molto	34-6	molto
2	37-7	sì	34-7	si
2	37-8	sì	34-8	si
0	37-9	quello	34-9	quello
1	37-10	{P}	_	_
2	37-11	si	35-0	ci
0	37-12	stava	35-1	stava
0	37-13	secondo	35-2	secondo
0	37-14	me	35-3	me
1	38-0	bello	_	_
1	39-0	sì	_	_
2	39-1	che	35-4	perché
2	40-0	beh	35-5	ghe
0	40-1	dai	35-6	dai
0	40-2	cremonini	35-7	cremonini
0	40-3	comunque	35-8	comunque
0	40-4	è	35-9	è
0	40-5	il	35-10	il
0	40-6	cantante	35-11	cantante
0	40-7	di	35-12	di
0	40-8	bolo-	35-13	bolo-
0	40-9	cioè	35-14	cioè
0	40-10	a	35-15	a
0	40-11	parte	35-16	parte
0	40-12	lucio	35-17	lucio
0	40-13	dalla	35-18	dalla
0	40-14	ovviamente	35-19	ovviamente
1	_	_	35-20	però
1	_	_	36-0	bello
0	41-0	sì	37-0	sì
1	42-0	però	_	_
0	43-0	che	38-0	che
0	43-1	poi	38-1	poi
0	43-2	hanno	38-2	hanno
0	43-3	messo	38-3	messo
0	43-4	anche	38-4	anche
0	43-5	le	38-5	le
0	43-6	sue	38-6	sue
1	43-7	vero	_	_
1	43-8	sìsì	_	_
1	44-0	il	_	_
2	44-1	fatto	39-0	e
2	44-2	che	39-1	infatti
0	44-3	poi	39-2	poi
0	44-4	hanno	39-3	hanno
0	44-5	messo	39-4	messo
2	44-6	anche	39-5	hanno
0	44-7	messo	39-6	messo
0	44-8	anche	39-7	anche
0	44-9	le	39-8	le
0	44-10	sue	39-9	sue
1	_	_	40-0	si
1	_	_	40-1	si
2	45-0	e	41-0	eh
0	46-0	però	42-0	però
0	46-1	ci	42-1	ci
0	46-2	sta	42-2	sta
1	46-3	è	_	_
2	46-4	il	42-3	eh
0	46-5	cantante	42-4	cantante
0	46-6	moderno	42-5	moderno
0	46-7	diciamo	42-6	diciamo
1	46-8	più	_	_
1	46-9	{P}	_	_
0	46-10	più	42-7	più
1	46-11	bolognese	_	_
1	47-0	mh	_	_
2	47-1	mh	43-0	mhmh
0	47-2	anche	43-1	anche
0	47-3	secondo	43-2	secondo
0	47-4	me	43-3	me
1	_	_	44-0	più
2	48-0	e	44-1	bolognese
0	48-1	invece	45-0	invece
0	48-2	il	45-1	il
0	48-3	tuo	45-2	tuo
0	48-4	posto	45-3	posto
0	48-5	del	45-4	del
0	48-6	cuore	45-5	cuore
0	48-7	di	45-6	di
0	48-8	bologna	45-7	bologna
1	49-0	carino	_	_
0	50-0	non	46-0	non
0	50-1	so	46-1	so
0	50-2	anche	46-2	anche
0	50-3	solo	46-3	solo
0	50-4	un	46-4	un
0	50-5	bar	46-5	bar
0	50-6	a	46-6	a
0	50-7	cui	46-7	cui
0	50-8	sei	46-8	sei
0	50-9	particolarmente	46-9	particolarmente
0	50-10	affezionata	46-10	affezionata
2	51-0	mh	47-0	mhmh
0	52-0	mh	48-0	mh
2	53-0	e	49-0	eh
0	53-1	forse	49-1	forse
0	53-2	mh	49-2	mh
0	54-0	mangiare	50-0	mangiare
0	54-1	un	50-1	un
0	54-2	gelato	50-2	gelato
0	54-3	seduti	50-3	seduti
2	54-4	sul	50-4	sulle
2	54-5	gradino	50-5	gradine
0	54-6	di	50-6	di
0	54-7	piazza	50-7	piazza
0	54-8	santo	50-8	santo
0	54-9	stefano	50-9	stefano
0	54-10	{ride}	50-10	{ride}
0	55-0	ah	51-0	ah
0	55-1	lì	52-0	lì
0	55-2	è	52-1	è
0	55-3	bellissimo	52-2	bellissimo
2	56-0	perché	53-0	piazza
2	56-1	lì	53-1	di
0	56-2	piazza	53-2	piazza
0	56-3	santo	53-3	santo
0	56-4	stefano	53-4	stefano
0	56-5	mi	53-5	mi
0	56-6	piace	53-6	piace
0	56-7	molto	53-7	molto
0	56-8	poi	53-8	poi
0	56-9	c'	53-9	c'
0	56-10	è	53-10	è
0	56-11	di	53-11	di
0	56-12	fianco	53-12	fianco
0	56-13	la	53-13	la
0	56-14	mia	53-14	mia
0	56-15	gelateria	53-15	gelateria
0	56-16	preferita	53-16	preferita
0	57-0	e	54-0	e
0	57-1	quindi	54-1	quindi
0	57-2	spesso	54-2	spesso
0	57-3	d'	54-3	d'
0	57-4	estate	54-4	estate
1	_	_	54-5	con
2	57-5	col	54-6	il
0	57-6	mio	54-7	mio
0	57-7	ragazzo	54-8	ragazzo
0	57-8	andiamo	54-9	andiamo
0	57-9	andiamo	54-10	andiamo
0	57-10	lì	54-11	lì
0	57-11	prendiamo	54-12	prendiamo
0	57-12	un	54-13	un
0	57-13	gelato	54-14	gelato
0	57-14	e	54-15	e
0	57-15	ci	54-16	ci
0	57-16	sediamo	54-17	sediamo
0	57-17	in	54-18	in
0	57-18	piazza	54-19	piazza
0	57-19	santo	54-20	santo
0	57-20	stefano	54-21	stefano
0	57-21	forse	54-22	forse
0	57-22	quello	54-23	quello
0	57-23	sì	54-24	sì
0	58-0	bello	55-0	bello
0	59-0	bellissimo	56-0	bellissimo
0	60-0	e	57-0	e
0	60-1	in	57-1	in
0	60-2	generale	57-2	generale
0	60-3	bologna	57-3	bologna
1	_	_	57-4	{P}
1	_	_	57-5	la
0	60-4	ritieni	57-6	ritieni
0	60-5	che	57-7	che
0	60-6	sia	57-8	sia
0	60-7	una	57-9	una
0	60-8	bella	57-10	bella
0	60-9	città	57-11	città
0	60-10	in	57-12	in
0	60-11	cui	57-13	cui
0	60-12	vivere	57-14	vivere
0	61-0	sì	58-0	sì
2	61-1	{P}	58-1	si
2	61-2	sì	58-2	si
2	61-3	sì	58-3	si
0	61-4	secondo	58-4	secondo
0	61-5	me	58-5	me
0	61-6	è	58-6	è
0	61-7	una	58-7	una
0	61-8	bella	58-8	bella
0	61-9	città	58-9	città
0	61-10	in	58-10	in
0	61-11	cui	58-11	cui
0	61-12	vivere	58-12	vivere
1	62-0	e	_	_
2	62-1	{P}	59-0	eh
0	62-2	mh	59-1	mh
0	63-0	non	60-0	non
0	63-1	so	60-1	so
0	64-0	se	61-0	se
0	64-1	{P}	61-1	{P}
1	64-2	effetivamente	_	_
2	64-3	ci	61-2	poterci
2	64-4	vivrei	61-3	vivere
0	64-5	forse	61-4	forse
0	64-6	con	61-5	con
0	64-7	una	61-6	una
0	64-8	famiglia	61-7	famiglia
1	_	_	61-8	emh
1	_	_	61-9	l-
0	65-0	okay	62-0	okay
0	65-1	quindi	62-1	quindi
1	_	_	62-2	un
2	65-2	più	62-3	po'
0	65-3	per	62-4	per
0	65-4	giovani	62-5	giovani
0	65-5	magari	62-6	magari
1	_	_	63-0	sì
2	66-0	sìsecondo	63-1	secondo
0	66-1	me	63-2	me
0	66-2	è	63-3	è
0	66-3	una	63-4	una
0	66-4	città	63-5	città
0	66-5	più	63-6	più
0	66-6	per	63-7	per
0	66-7	giovani	63-8	giovani
0	66-8	per	63-9	per
0	66-9	studenti	63-10	studenti
0	67-0	perché	64-0	perché
1	_	_	64-1	mh
0	68-0	sì	65-0	sì
0	68-1	ci	65-1	ci
0	68-2	sono	65-2	sono
0	68-3	molte	65-3	molte
0	68-4	attività	65-4	attività
2	68-5	anche	65-5	che
2	68-6	per	65-6	puoi
0	68-7	fare	65-7	fare
0	68-8	poi	65-8	poi
0	68-9	sicuramente	65-9	sicuramente
0	68-10	ci	65-10	ci
0	68-11	sono	65-11	sono
0	68-12	cose	65-12	cose
0	68-13	anche	65-13	anche
0	68-14	per	65-14	per
0	68-15	per	65-15	per
0	68-16	le	65-16	le
0	68-17	famiglie	65-17	famiglie
0	68-18	chiaramente	65-18	chiaramente
0	69-0	però	66-0	però
0	69-1	mi	66-1	mi
0	69-2	sembra	66-2	sembra
0	69-3	un	66-3	un
0	69-4	po'	66-4	po'
0	69-5	più	66-5	più
0	69-6	a	66-6	a
0	69-7	misura	66-7	misura
0	69-8	di	66-8	di
0	69-9	di	66-9	di
1	_	_	66-10	giovani
2	69-10	giovane	67-0	mhmh
0	69-11	che	68-0	che
2	69-12	di	68-1	che
0	69-13	famiglia	68-2	famiglia
1	70-0	mhmh	_	_
0	71-0	e	69-0	e
0	71-1	per	69-1	per
0	71-2	esempio	69-2	esempio
0	71-3	i	69-3	i
0	71-4	suoi	69-4	suoi
0	71-5	punti	69-5	punti
0	71-6	forti	69-6	forti
0	71-7	secondo	69-7	secondo
0	71-8	te	69-8	te
0	71-9	quali	69-9	quali
0	71-10	sono	69-10	sono
0	72-0	ah	70-0	ah
1	72-1	{P}	_	_
0	72-2	i	70-1	i
0	72-3	punti	70-2	punti
0	72-4	forti	70-3	forti
0	73-0	sicuramente	71-0	sicuramente
0	74-0	mh	72-0	mh
0	75-0	la	73-0	la
0	75-1	storia	73-1	storia
0	75-2	cioè	73-2	cioè
0	75-3	l'	73-3	l'
0	75-4	architettura	73-4	architettura
2	75-5	e	73-5	il
0	76-0	il	73-6	il
0	76-1	centro	73-7	centro
0	76-2	storico	73-8	storico
1	_	_	73-9	eh
2	76-3	è	74-0	mhmh
0	76-4	proprio	75-0	proprio
2	76-5	pieno	75-1	piena
0	76-6	di	75-2	di
2	76-7	da	75-3	mh
2	76-8	le	75-4	dalle
0	76-9	torri	75-5	torri
1	77-0	mhmh	_	_
0	78-0	a	76-0	a
0	78-1	san	76-1	san
0	78-2	petronio	76-2	petronio
0	79-0	insomma	76-3	insomma
0	79-1	è	76-4	è
0	79-2	proprio	76-5	proprio
0	79-3	bella	76-6	bella
0	79-4	a	76-7	a
0	79-5	livello	76-8	livello
0	79-6	secondo	76-9	secondo
0	79-7	me	76-10	me
0	79-8	architettonico	76-11	architettonico
0	79-9	storico	77-0	storico
2	80-0	e	78-0	eh
0	81-0	poi	78-1	poi
0	81-1	la	78-2	la
0	81-2	vita	78-3	vita
1	_	_	78-4	{P}
0	81-3	c'	78-5	c'
0	81-4	è	78-6	è
0	81-5	sempre	78-7	sempre
0	81-6	un	78-8	un
0	81-7	sacco	78-9	sacco
0	81-8	di	78-10	di
0	81-9	cose	78-11	cose
0	81-10	da	78-12	da
0	81-11	fare	78-13	fare
0	81-12	se	78-14	se
2	81-13	anche	78-15	x
0	81-14	esci	78-16	esci
0	81-15	è	78-17	è
0	81-16	pieno	78-18	pieno
0	81-17	di	78-19	di
0	81-18	gente	78-20	gente
0	81-19	in	78-21	in
0	81-20	centro	78-22	centro
1	_	_	78-23	in
1	_	_	78-24	tutti
2	81-21	più	78-25	i
0	81-22	locali	78-26	locali
0	82-0	è	79-0	è
0	82-1	vero	79-1	vero
1	83-0	e	_	_
2	83-1	{P}	80-0	eh
2	83-2	lo	80-1	poi
0	83-3	senti	80-2	senti
0	83-4	che	80-3	che
0	83-5	arriva	80-4	arriva
0	83-6	è	80-5	è
0	83-7	molto	80-6	molto
0	83-8	vissuta	80-7	vissuta
0	83-9	come	80-8	come
0	83-10	città	80-9	città
2	84-0	e	81-0	eh
0	84-1	poi	81-1	poi
0	84-2	vabbè	81-2	vabbè
0	84-3	ci	81-3	ci
0	84-4	sono	81-4	sono
0	84-5	concerti	81-5	concerti
0	84-6	stadio	81-6	stadio
0	84-7	cioè	81-7	cioè
0	84-8	ci	81-8	ci
0	84-9	sono	81-9	sono
0	84-10	tante	81-10	tante
0	84-11	cose	81-11	cose
0	84-12	da	81-12	da
0	84-13	fare	81-13	fare
0	84-14	se	81-14	se
0	84-15	se	81-15	se
0	84-16	vuoi	81-16	vuoi
0	85-0	se	82-0	se
0	85-1	vuoi	82-1	vuoi
0	85-2	viverla	82-2	viverla
0	85-3	quindi	82-3	quindi
0	85-4	secondo	82-4	secondo
0	85-5	me	82-5	me
0	85-6	queste	82-6	queste
0	85-7	sono	82-7	sono
0	85-8	un	82-8	un
0	85-9	po'	82-9	po'
2	86-0	e	83-0	i
0	86-1	mezzi	83-1	mezzi
0	86-2	di	83-2	di
0	86-3	trasporto	83-3	trasporto
0	86-4	anche	83-4	anche
1	_	_	84-0	eh
2	87-0	e	84-1	i
0	87-1	mezzi	84-2	mezzi
0	87-2	di	84-3	di
0	87-3	trasporto	84-4	trasporto
0	87-4	come	84-5	come
0	87-5	dicevo	84-6	dicevo
0	87-6	se	84-7	se
0	87-7	sei	84-8	sei
0	87-8	in	84-9	in
0	87-9	centro	84-10	centro
1	_	_	84-11	s-
0	87-10	dentro	84-12	dentro
0	87-11	alle	84-13	alle
0	87-12	mura	84-14	mura
0	88-0	mh	85-0	mh
0	88-1	vai	85-1	vai
0	88-2	in	85-2	in
0	88-3	bicicletta	85-3	bicicletta
0	88-4	vai	85-4	vai
2	88-5	ai	85-5	a
0	88-6	piedi	85-6	piedi
0	88-7	ovunque	85-7	ovunque
1	89-0	bene	_	_
1	89-1	o	_	_
2	89-2	male	86-0	menomale
0	90-0	anche	87-0	anche
0	90-1	l'	87-1	l'
0	90-2	autobus	87-2	autobus
1	90-3	{P}	_	_
0	90-4	secondo	87-3	secondo
0	90-5	me	87-4	me
2	90-6	funzionano	87-5	funziona
0	90-7	abbastanza	87-6	abbastanza
0	90-8	bene	87-7	bene
0	90-9	non	87-8	non
0	90-10	mi	87-9	mi
2	90-11	sembrano	87-10	sembra
0	91-0	cioè	88-0	cioè
0	92-0	particolarmente	89-0	particolarmente
2	92-1	inefficienti	89-1	inefficenti
