match	id_A	token_A	id_B	token_B
0	17-3	te	11-2	te
0	17-4	si	11-3	si
0	17-5	trova	11-4	trova
0	17-6	lavoro	11-5	lavoro
0	18-0	ah	12-0	ah
2	18-1	okay	12-1	ok
0	18-2	come	12-2	come
0	18-3	sì	13-0	sì
2	18-4	a	13-1	no
0	18-5	bologna	13-2	bologna
0	18-6	sicuramente	13-3	sicuramente
0	19-0	secondo	13-4	secondo
0	19-1	me	13-5	me
0	19-2	ha	13-6	ha
0	19-3	molte	13-7	molte
0	19-4	opportunità	13-8	opportunità
0	19-5	lavorative	13-9	lavorative
1	19-6	{P}	_	_
1	19-7	mh	_	_
0	20-0	rispetto	13-10	rispetto
1	20-1	a	_	_
1	20-2	mh	_	_
0	20-3	ad	13-11	ad
0	20-4	esempio	13-12	esempio
1	_	_	13-13	a
0	20-5	forlì	13-14	forlì
2	20-6	e	14-0	adesso
2	20-7	supponiamo	14-1	prendiamo
0	20-8	forlì	14-2	forlì
0	20-9	come	14-3	come
0	20-10	riferimento	14-4	riferimento
0	20-11	però	14-5	però
1	21-0	mh	_	_
2	21-1	mh	14-6	{P}
0	22-0	c'	14-7	c'
0	22-1	è	14-8	è
0	22-2	sicuramente	14-9	sicuramente
0	22-3	molta	14-10	molta
0	22-4	più	14-11	più
0	22-5	offerta	14-12	offerta
0	22-6	lavorativa	14-13	lavorativa
0	22-7	su	14-14	su
0	22-8	bologna	14-15	bologna
0	23-0	perché	15-0	perché
1	_	_	15-1	{P}
0	24-0	un	15-2	un
0	24-1	po'	15-3	po'
1	24-2	ehm	_	_
0	25-0	ci	15-4	ci
0	25-1	sono	15-5	sono
0	25-2	molte	15-6	molte
0	25-3	industrie	15-7	industrie
1	25-4	{P}	_	_
0	25-5	poi	15-8	poi
0	25-6	dipende	15-9	dipende
0	25-7	uno	15-10	uno
0	25-8	che	15-11	che
0	25-9	cosa	15-12	cosa
0	25-10	fa	15-13	fa
0	25-11	però	15-14	però
1	26-0	c'	_	_
1	26-1	è	_	_
0	27-0	c'	15-15	c'
0	27-1	è	15-16	è
0	27-2	sia	15-17	sia
0	27-3	l'	15-18	l'
0	27-4	industria	15-19	industria
2	28-0	è	16-0	e
0	28-1	la	16-1	la
0	28-2	regione	16-2	regione
0	28-3	poi	16-3	poi
0	28-4	del	16-4	del
0	28-5	motor	16-5	motor
0	28-6	valley	16-6	valley
0	28-7	sai	16-7	sai
0	28-8	ci	16-8	ci
0	28-9	sono	16-9	sono
2	28-10	tutte	16-10	più
2	28-11	le	16-11	delle
0	28-12	aziende	16-12	aziende
2	28-13	dei	16-13	di
0	28-14	motori	16-14	motori
1	29-0	mh	_	_
1	29-1	mh	_	_
1	29-2	sì	_	_
1	29-3	sì	_	_
1	29-4	sì	_	_
0	30-0	in	16-15	in
0	30-1	quella	16-16	quella
0	30-2	zona	16-17	zona
0	30-3	lì	16-18	lì
1	_	_	17-0	e
1	_	_	17-1	sì
1	_	_	17-2	sì
1	_	_	17-3	sì
2	30-4	poia	18-0	poi
2	30-5	nche	18-1	anche
0	30-6	più	18-2	più
0	30-7	verso	18-3	verso
0	30-8	modena	18-4	modena
0	30-9	in	18-5	in
0	30-10	realtà	18-6	realtà
0	31-0	però	18-7	però
0	32-0	e	18-8	e
0	32-1	secondo	18-9	secondo
0	32-2	me	18-10	me
0	32-3	c'	18-11	c'
0	32-4	è	18-12	è
0	32-5	un	18-13	un
0	32-6	po'	18-14	po'
0	32-7	di	18-15	di
0	32-8	tutto	18-16	tutto
0	32-9	comunque	18-17	comunque
0	32-10	anche	19-0	anche
0	32-11	a	19-1	a
0	32-12	livello	19-2	livello
0	32-13	umanistico	19-3	umanistico
0	32-14	qualcosa	19-4	qualcosa
2	32-15	si	19-5	sì
0	32-16	si	19-6	si
0	32-17	trova	19-7	trova
0	32-18	a	19-8	a
0	32-19	bologna	19-9	bologna
0	33-0	e	20-0	e
0	33-1	io	20-1	io
0	33-2	poi	20-2	poi
0	33-3	ho	20-3	ho
0	33-4	trovato	20-4	trovato
0	33-5	lavoro	20-5	lavoro
0	33-6	tramite	20-6	tramite
0	33-7	un	20-7	un
0	33-8	concorso	20-8	concorso
0	33-9	quindi	20-9	quindi
1	34-0	ah	_	_
1	34-1	okay	_	_
1	35-0	mh	_	_
1	35-1	mh	_	_
1	36-0	mh	_	_
0	36-1	quello	20-10	quello
0	36-2	magari	20-11	magari
0	36-3	è	20-12	è
1	_	_	20-13	di
1	_	_	20-14	piacere
1	_	_	21-0	ah
1	_	_	21-1	ok
1	_	_	21-2	m
2	36-4	diverso	21-3	m
0	36-5	però	22-0	però
0	36-6	anche	22-1	anche
0	36-7	nel	22-2	nel
0	36-8	pubblico	22-3	pubblico
0	36-9	probabilmente	22-4	probabilmente
0	36-10	a	22-5	a
0	36-11	bologna	22-6	bologna
1	36-12	ce	_	_
2	36-13	ne	22-7	c'
2	36-14	sono	22-8	è
2	36-15	molti	22-9	molto
0	36-16	di	22-10	di
0	36-17	più	22-11	più
0	36-18	rispetto	22-12	rispetto
0	37-0	magari	23-0	magari
0	37-1	più	23-1	più
0	37-2	posti	23-2	posti
1	37-3	x	_	_
0	38-0	sì	24-0	sì
0	38-1	esatto	24-1	esatto
1	38-2	poi	_	_
0	38-3	l'	24-2	l'
0	38-4	università	24-3	università
0	38-5	di	24-4	di
0	38-6	bologna	24-5	bologna
1	39-0	mh	_	_
1	39-1	ha	_	_
1	40-0	cioè	_	_
0	40-1	diciamo	24-6	diciamo
0	40-2	che	24-7	che
1	_	_	24-8	{P}
0	40-3	porta	24-9	porta
0	40-4	tanto	24-10	tanto
0	40-5	lavoro	24-11	lavoro
0	40-6	in	24-12	in
0	40-7	tanti	24-13	tanti
0	40-8	modi	24-14	modi
1	40-9	{P}	_	_
0	40-10	secondo	24-15	secondo
0	40-11	me	24-16	me
1	41-0	mh	_	_
1	41-1	mh	_	_
1	42-0	e	_	_
0	42-1	e	25-0	e
0	42-2	quindi	25-1	quindi
0	42-3	sì	25-2	sì
2	42-4	cioè	25-3	so
0	42-5	sicuramente	25-4	sicuramente
0	42-6	ci	25-5	ci
0	42-7	sono	25-6	sono
0	42-8	buone	25-7	buone
0	42-9	opportunità	25-8	opportunità
2	42-10	secodno	25-9	secondo
0	42-11	me	25-10	me
1	42-12	a	_	_
0	42-13	bologna	25-11	bologna
1	43-0	e	_	_
0	43-1	in	25-12	in
0	43-2	tutta	25-13	tutta
0	43-3	la	25-14	la
0	43-4	regione	25-15	regione
0	43-5	penso	26-0	penso
0	43-6	che	26-1	che
0	43-7	sia	26-2	sia
0	43-8	la	26-3	la
0	43-9	città	26-4	città
1	43-10	in	_	_
1	43-11	cui	_	_
0	43-12	in	26-5	in
0	43-13	cui	26-6	cui
0	43-14	si	26-7	si
0	43-15	trova	26-8	trova
0	43-16	più	26-9	più
0	43-17	lavoro	26-10	lavoro
1	44-0	mh	_	_
1	44-1	mh	_	_
1	45-0	x	_	_
1	46-0	mh	_	_
1	46-1	mh	_	_
2	47-0	sì	27-0	meglio
0	48-0	e	27-1	e
0	48-1	quindi	27-2	quindi
0	48-2	tu	27-3	tu
0	48-3	di	27-4	di
0	48-4	cosa	27-5	cosa
0	48-5	ti	27-6	ti
0	48-6	occupi	27-7	occupi
1	48-7	a	_	_
0	49-0	allora	28-0	allora
0	49-1	io	28-1	io
1	49-2	e	_	_
0	49-3	lavoro	28-2	lavoro
0	49-4	nell'	28-3	nell'
0	49-5	ufficio	28-4	ufficio
1	49-6	e	_	_
0	49-7	relazioni	28-5	relazioni
0	49-8	internazionali	28-6	internazionali
1	49-9	{P}	_	_
0	49-10	dell'	28-7	dell'
0	49-11	università	28-8	università
0	49-12	di	28-9	di
0	49-13	bologna	28-10	bologna
0	50-0	in	29-0	in
0	50-1	particolare	29-1	particolare
0	50-2	in	29-2	in
0	50-3	un	29-3	un
0	50-4	ufficio	29-4	ufficio
0	50-5	che	29-5	che
0	50-6	si	29-6	si
0	50-7	chiama	29-7	chiama
0	50-8	international	29-8	international
0	50-9	desk	29-9	desk
0	51-0	che	29-10	che
0	51-1	si	29-11	si
0	51-2	occupa	29-12	occupa
0	51-3	di	29-13	di
0	51-4	dare	29-14	dare
0	51-5	supporto	29-15	supporto
0	51-6	e	30-0	e
0	51-7	orientamento	30-1	orientamento
0	51-8	agli	30-2	agli
0	51-9	studenti	30-3	studenti
0	51-10	internazionali	30-4	internazionali
0	51-11	che	30-5	che
0	51-12	vengono	30-6	vengono
0	51-13	a	30-7	a
0	51-14	iscriversi	30-8	iscriversi
0	51-15	all'	30-9	all'
0	51-16	università	30-10	università
0	51-17	di	30-11	di
0	51-18	bologna	30-12	bologna
2	52-0	mh	31-0	m
2	52-1	mh	31-1	m
2	53-0	e	32-0	quindi
0	53-1	che	32-1	che
1	53-2	{P}	_	_
2	53-3	hanno	32-2	fanno
0	53-4	un	32-3	un
0	53-5	intero	32-4	intero
0	53-6	percorso	32-5	percorso
1	53-7	in	_	_
1	53-8	triennale	_	_
2	53-9	o	32-6	trinale
0	53-10	magistrale	32-7	magistrale
0	54-0	e	32-8	e
0	54-1	principalmente	32-9	principalmente
0	54-2	diamo	32-10	diamo
0	54-3	supporto	32-11	supporto
0	54-4	per	32-12	per
0	54-5	e	33-0	e
2	55-0	o	33-1	op-
2	55-1	o	33-2	o-
2	55-2	mh	33-3	o-
0	55-3	orientamento	33-4	orientamento
2	55-4	su-	33-5	sul
0	55-5	processo	33-6	processo
0	55-6	proprio	33-7	proprio
1	_	_	33-8	di
0	55-7	iscrizione	33-9	iscrizione
0	56-0	cosa	33-10	cosa
0	56-1	fare	33-11	fare
0	56-2	da	33-12	da
0	56-3	dove	33-13	dove
0	56-4	partire	33-14	partire
0	56-5	ma	34-0	ma
0	56-6	poi	34-1	poi
0	56-7	nel	34-2	nel
0	56-8	dettaglio	34-3	dettaglio
0	56-9	in	34-4	in
2	56-10	particolar	34-5	particolare
0	56-11	sulle	34-6	sulle
0	56-12	questioni	34-7	questioni
0	56-13	che	34-8	che
0	56-14	riguardano	34-9	riguardano
0	56-15	l'	34-10	l'
0	56-16	immigrazione	34-11	immigrazione
0	57-0	ah	35-0	ah
2	57-1	mh	35-1	m
2	57-2	mh	35-2	m
0	58-0	quindi	36-0	quindi
0	58-1	su	36-1	su
0	58-2	come	36-2	come
0	58-3	ottenere	36-3	ottenere
0	58-4	un	36-4	un
0	58-5	visto	36-5	visto
1	58-6	su	_	_
0	58-7	come	36-6	come
0	58-8	fare	36-7	fare
1	_	_	36-8	per
0	58-9	il	36-9	il
1	58-10	permesso	_	_
1	58-11	di	_	_
2	58-12	soggiorno	36-10	suo
2	59-0	e	36-11	giorno
0	59-1	diamo	36-12	diamo
0	59-2	informazioni	36-13	informazioni
0	59-3	sui	36-14	sui
0	59-4	titoli	36-15	titoli
0	59-5	esteri	36-16	esteri
1	_	_	37-0	che
1	_	_	37-1	bello
0	59-6	cosa	38-0	cosa
0	59-7	che	38-1	che
0	59-8	documenti	38-2	documenti
0	59-9	devono	38-3	devono
0	59-10	presentare	38-4	presentare
0	59-11	per	38-5	per
0	59-12	iscriversi	38-6	iscriversi
0	59-13	con	38-7	con
0	59-14	un	38-8	un
0	59-15	titolo	38-9	titolo
0	59-16	di	38-10	di
0	59-17	studio	38-11	studio
0	59-18	estero	38-12	estero
0	60-0	e	39-0	e
0	60-1	insomma	39-1	insomma
0	60-2	queste	39-2	queste
0	60-3	cose	39-3	cose
0	60-4	queste	39-4	queste
0	60-5	cose	39-5	cose
0	60-6	qui	39-6	qui
0	60-7	principalmente	39-7	principalmente
2	61-0	emh	40-0	em
0	62-0	hai	41-0	hai
0	62-1	sempre	41-1	sempre
0	62-2	fatto	41-2	fatto
0	62-3	questo	41-3	questo
0	62-4	lavoro	41-4	lavoro
0	62-5	oppure	41-5	oppure
0	63-0	allora	42-0	allora
0	63-1	dopo	42-1	dopo
0	63-2	la	42-2	la
0	63-3	laurea	42-3	laurea
0	64-0	io	42-4	io
0	64-1	mi	42-5	mi
0	64-2	sono	42-6	sono
2	64-3	laureata	42-7	laureato
0	64-4	nel	42-8	nel
0	64-5	duemiladiciassette	42-9	duemiladiciassette
1	_	_	42-10	{P}
0	65-0	ho	42-11	ho
0	65-1	fatto	42-12	fatto
1	65-2	e	_	_
0	65-3	sei	42-13	sei
0	65-4	mesi	42-14	mesi
0	65-5	in	42-15	in
2	65-6	un	42-16	un'
0	65-7	azienda	42-17	azienda
1	66-0	emh	_	_
1	66-1	che	_	_
1	66-2	facevamh	_	_
1	67-0	tende	_	_
1	67-1	frangisole	_	_
1	67-2	{ride}	_	_
1	68-0	mh	_	_
1	68-1	mh	_	_
1	69-0	e	_	_
1	69-1	come	_	_
1	69-2	commerci	_	_
1	69-3	all'	_	_
1	69-4	estero	_	_
1	69-5	{P}	_	_
1	69-6	tipo	_	_
