match	id_A	token_A	id_B	token_B
0	19-3	è	21-2	è
1	19-4	trecento	_	_
1	19-5	cinquantacinque	_	_
2	19-6	mila	21-3	trecentocinquantamila
0	19-7	persone	21-4	persone
1	19-8	eh	_	_
1	19-9	{ride}	_	_
1	20-0	da	_	_
1	20-1	trecento	_	_
2	20-2	cinquanta	22-0	beh
2	20-3	mila	22-1	trecentocinquantamila
0	20-4	ma	22-2	ma
0	20-5	devo	22-3	devo
0	20-6	essere	22-4	essere
0	20-7	quanto	22-5	quanto
0	20-8	grande	22-6	grande
0	20-9	bologna	22-7	bologna
1	_	_	23-0	eh
1	_	_	23-1	{ride}
0	21-0	non	24-0	non
0	21-1	so	24-1	so
0	21-2	di	24-2	di
2	21-3	chilometri	24-3	kilometri
0	21-4	quadrati	24-4	quadrati
0	21-5	però	24-5	però
1	21-6	{P}	_	_
1	21-7	{ride}	_	_
0	21-8	decisamente	25-0	decisamente
0	21-9	più	25-1	più
0	21-10	grande	25-2	grande
1	21-11	di	_	_
1	21-12	bologna	_	_
0	21-13	ma	25-3	ma
0	21-14	infatti	25-4	infatti
1	_	_	25-5	eh
0	21-15	mi	25-6	mi
0	21-16	sembrava	25-7	sembrava
0	21-17	impossibile	25-8	impossibile
0	21-18	ma	25-9	ma
0	21-19	il	25-10	il
0	21-20	ragazzo	25-11	ragazzo
0	21-21	ieri	25-12	ieri
0	21-22	insisteva	25-13	insisteva
1	_	_	25-14	{P}
2	21-23	e	25-15	infa-
2	21-24	ancora	26-0	no
0	22-0	e	27-0	e
0	22-1	guarda	27-1	guarda
0	22-2	che	27-2	che
2	22-3	bolognia	27-3	bologna
0	22-4	è	27-4	è
1	22-5	cento	_	_
1	22-6	quattr-	_	_
2	22-7	cento	27-5	centoqua-
2	22-8	quaranta	27-6	centoquaranta
0	23-0	eh	28-0	eh
1	_	_	28-1	{P}
0	23-1	sì	28-2	sì
1	24-0	cento	_	_
2	24-1	quaranta	29-0	centoquaranta
0	24-2	virgola	29-1	virgola
0	24-3	nove	29-2	nove
2	24-4	chilometri	29-3	kilometri
0	24-5	quadrati	29-4	quadrati
0	24-6	che	29-5	che
0	24-7	se	29-6	se
0	24-8	parliamo	29-7	parliamo
0	24-9	fino	29-8	fino
0	24-10	a	29-9	a
0	24-11	da	30-0	da
2	24-12	am	30-1	mh
0	24-13	dove	30-2	dove
0	24-14	di	30-3	di
0	24-15	pilastro	30-4	pilastro
1	_	_	30-5	fino
1	_	_	30-6	a
2	25-0	m	30-7	di
2	25-1	m	31-0	mhmh
0	26-0	fino	32-0	fino
0	26-1	a	32-1	a
0	26-2	di	32-2	di
2	26-3	m	32-3	mh
0	27-0	tipo	33-0	tipo
0	27-1	casalecchio	33-1	casalecchio
1	27-2	e	_	_
0	27-3	la	33-2	la
0	27-4	barca	33-3	barca
1	27-5	sì	_	_
1	27-6	sì	_	_
2	27-7	sì	33-4	x
0	28-0	sì	34-0	sì
2	28-1	{P}	35-0	x
0	28-2	sì	36-0	sì
0	28-3	proprio	36-1	proprio
0	28-4	sì	36-2	sì
0	28-5	casalecchio	36-3	casalecchio
1	_	_	37-0	sì
0	29-0	sì	37-1	sì
0	29-1	sì	37-2	sì
0	29-2	sì	37-3	sì
2	30-0	tipo	38-0	sì
0	30-1	proprio	38-1	proprio
0	30-2	il	38-2	il
0	30-3	quadrato	38-3	quadrato
0	30-4	di	38-4	di
0	30-5	dentro	38-5	dentro
0	30-6	c'	38-6	c'
2	30-7	ha	38-7	è
0	30-8	proprio	38-8	proprio
1	_	_	38-9	quelle
2	30-9	quel	38-10	che
2	30-10	chel	38-11	le-
2	30-11	m	39-0	mh
2	30-12	quel	39-1	quelle
0	30-13	che	39-2	che
0	30-14	comune	39-3	comune
0	30-15	di	39-4	di
0	30-16	bologna	39-5	bologna
1	_	_	39-6	{P}
0	30-17	esempio	39-7	esempio
1	31-0	m	_	_
2	31-1	m	40-0	mhmh
0	32-0	però	41-0	però
1	_	_	41-1	è
2	32-1	ef	41-2	f-
0	32-2	non	41-3	non
0	32-3	è	41-4	è
0	32-4	il	41-5	il
0	32-5	fuori	41-6	fuori
0	32-6	che	41-7	che
0	32-7	hanno	41-8	hanno
0	32-8	contato	41-9	contato
2	32-9	ceh	41-10	cioè
0	32-10	proprio	41-11	proprio
0	32-11	la	41-12	la
0	32-12	città	41-13	città
0	32-13	e	41-14	e
0	32-14	il	41-15	il
0	32-15	capitale	41-16	capitale
0	32-16	che	41-17	che
2	32-17	entrata	41-18	hanno
2	32-18	c'	41-19	entrato
2	32-19	è	41-20	cioè
0	32-20	proprio	41-21	proprio
0	33-0	sì	42-0	sì
0	33-1	sì	42-1	sì
0	33-2	certo	42-2	certo
1	_	_	42-3	{P}
0	34-0	sì	42-4	sì
0	34-1	sì	42-5	sì
0	34-2	sì	42-6	sì
0	35-0	sì	43-0	sì
0	35-1	sì	43-1	sì
0	35-2	certo	43-2	certo
0	35-3	no	43-3	no
0	35-4	ma	43-4	ma
0	35-5	io-	43-5	io-
0	35-6	a	43-6	a
0	35-7	me	43-7	me
1	_	_	43-8	mi
0	35-8	sembrava	43-9	sembrava
2	35-9	inpossibile	43-10	impossibile
0	35-10	che	43-11	che
0	35-11	una	43-12	una
0	35-12	città	43-13	città
0	35-13	italiana	43-14	italiana
0	35-14	neanche	43-15	neanche
0	35-15	la	43-16	la
0	35-16	capitale	43-17	capitale
0	35-17	fosse	43-18	fosse
0	35-18	grande	43-19	grande
0	35-19	come	43-20	come
0	35-20	la	43-21	la
1	_	_	43-22	capita-
2	35-21	capitale	43-23	{ride}
2	36-0	mm	44-0	mh
0	37-0	beh	45-0	beh
0	37-1	no	45-1	no
0	37-2	è	45-2	è
0	37-3	come	45-3	come
1	_	_	45-4	è
2	37-4	più-	45-5	più
0	37-5	g-	45-6	g-
1	_	_	45-7	cioè
2	37-6	ce	45-8	è
0	37-7	come	45-9	come
0	37-8	grande	45-10	grande
0	37-9	della	45-11	della
0	37-10	venezia	45-12	venezia
0	37-11	che	45-13	che
0	37-12	venezia	45-14	venezia
0	37-13	è	45-15	è
0	37-14	una	45-16	una
0	37-15	città	45-17	città
0	37-16	bella	45-18	bella
0	37-17	grande	45-19	grande
1	37-18	quattrocento	_	_
1	37-19	quatto-	_	_
2	37-20	e	45-20	quattrocentoquatto-
2	37-21	quattrocento	45-21	eh
2	37-22	quattordici	45-22	quattrocentoquattordici
0	37-23	metri	45-23	metri
0	37-24	quadrati	45-24	quadrati
2	38-0	ma	46-0	guarda
0	38-1	che	46-1	che
1	_	_	46-2	s-
2	38-2	em	46-3	mh
0	38-3	perché	46-4	perché
0	38-4	conteranno	46-5	conteranno
0	38-5	tutta	46-6	tutta
0	38-6	la	46-7	la
0	38-7	provincia	46-8	provincia
0	38-8	perché	46-9	perché
0	38-9	venezia	46-10	venezia
0	38-10	città	46-11	città
0	38-11	è	46-12	è
0	38-12	un'	46-13	un'
0	38-13	isoletta	46-14	isoletta
0	38-14	grande	46-15	grande
0	38-15	così	46-16	così
0	38-16	praticamente	46-17	praticamente
0	38-17	{ride}	46-18	{ride}
0	38-18	sì	46-19	sì
0	39-0	sì	47-0	sì
1	_	_	48-0	eh
0	40-0	eh	48-1	eh
0	40-1	assolutamente	48-2	assolutamente
1	_	_	48-3	{ride}
0	40-2	poi	48-4	poi
0	40-3	se	48-5	se
0	40-4	andiamo	48-6	andiamo
0	40-5	ancora	48-7	ancora
0	40-6	un	48-8	un
0	40-7	po'	48-9	po'
0	40-8	avanti	48-10	avanti
0	40-9	ci	48-11	ci
0	40-10	sono	48-12	sono
0	40-11	colli	48-13	colli
0	40-12	che	48-14	che
0	40-13	non	48-15	non
1	_	_	48-16	con-
0	40-14	non	48-17	non
0	40-15	contano	48-18	contano
0	40-16	neanche	48-19	neanche
0	41-0	no	49-0	no
0	41-1	no	49-1	no
1	_	_	49-2	infatti
0	41-2	infatti	49-3	infatti
0	41-3	no	49-4	no
0	41-4	ma	49-5	ma
0	41-5	mi	49-6	mi
0	41-6	sembrava	49-7	sembrava
0	41-7	strano	49-8	strano
0	41-8	infatti	49-9	infatti
0	41-9	ma	49-10	ma
1	_	_	50-0	sì
1	_	_	51-0	no
0	41-10	e	51-1	e
0	41-11	quindi	51-2	quindi
0	41-12	mi	51-3	mi
0	41-13	dicevi	51-4	dicevi
0	41-14	che	51-5	che
1	_	_	51-6	nella
1	_	_	51-7	{P}
0	41-15	nella	51-8	nella
0	41-16	zona	51-9	zona
0	41-17	della	51-10	della
0	41-18	tua	51-11	tua
0	41-19	famiglia	51-12	famiglia
0	41-20	ci	51-13	ci
0	41-21	sono	51-14	sono
0	41-22	delle	51-15	delle
2	41-23	iniz-	51-16	ini-
0	41-24	delle	51-17	delle
0	41-25	iniziative	51-18	iniziative
0	41-26	culturali	51-19	culturali
0	41-27	delle	51-20	delle
1	42-0	sì	_	_
0	43-0	sì	52-0	sì
1	43-1	{P}	_	_
0	43-2	sì	52-1	sì
0	44-0	o	53-0	o
2	44-1	el	53-1	e
0	44-2	dei	53-2	dei
0	44-3	siti	53-3	siti
0	44-4	storici	53-4	storici
0	44-5	o	53-5	o
0	44-6	che	53-6	che
0	44-7	cosa	53-7	cosa
1	_	_	53-8	anche
2	44-8	ancheo	53-9	o
0	44-9	archeologici	53-10	archeologici
0	45-0	ma	54-0	ma
0	45-1	adesso	54-1	adesso
1	45-2	guarda	_	_
1	45-3	che	_	_
2	45-4	sono	54-2	uguale
0	46-0	no	55-0	no
0	46-1	sì	55-1	sì
1	_	_	55-2	dei
1	_	_	55-3	si-
2	46-2	ves-	56-0	no
0	47-0	guarda	56-1	guarda
0	47-1	che	56-2	che
2	47-2	la	56-3	là
0	47-3	e	56-4	e
0	47-4	sì	56-5	sì
0	47-5	proprio	56-6	proprio
2	47-6	m	56-7	mh
0	47-7	ci	56-8	ci
0	47-8	sono	56-9	sono
0	47-9	la	56-10	la
0	47-10	città	56-11	città
1	_	_	56-12	un
1	_	_	56-13	po'
0	47-11	un	56-14	un
0	47-12	po'	56-15	po'
1	_	_	56-16	più
1	_	_	56-17	culturale
1	_	_	57-0	no
1	_	_	58-0	okay
0	47-13	un	58-1	un
0	47-14	po'	58-2	po'
0	47-15	più	58-3	più
2	47-16	acculturata	58-4	culturale
0	47-17	poi	59-0	poi
0	47-18	adesso	59-1	adesso
0	47-19	guarda	59-2	guarda
0	47-20	che	59-3	che
0	47-21	è	59-4	è
0	47-22	un	59-5	un
0	47-23	po'	59-6	po'
0	47-24	già	60-0	già
0	47-25	persa	60-1	persa
0	47-26	un	60-2	un
0	47-27	po'	60-3	po'
0	47-28	che	60-4	che
0	47-29	andava	60-5	andava
2	47-30	di	60-6	dice
2	47-31	ceh	60-7	a
0	47-32	vivere	60-8	vivere
0	47-33	la	60-9	la
0	47-34	città	60-10	città
0	47-35	che	60-11	che
0	47-36	adesso	60-12	adesso
0	47-37	tutti	60-13	tutti
0	47-38	quanti	60-14	quanti
0	47-39	che	60-15	che
0	47-40	sta	60-16	sta
0	47-41	perdendo	60-17	perdendo
1	_	_	60-18	il
0	47-42	lavoro	60-19	lavoro
1	_	_	60-20	e
1	_	_	60-21	questo
1	_	_	61-0	là
1	_	_	62-0	là
1	_	_	63-0	okay
2	47-43	è	63-1	{P}
2	47-44	così	63-2	ma
2	48-0	ok	63-3	cioè
2	48-1	punto	64-0	sì
2	48-2	un	64-1	{P}
2	48-3	po'	64-2	cioè
2	48-4	culturale	64-3	tutti
2	48-5	ok	64-4	tutti
2	49-0	la	64-5	adesso
2	50-0	là	64-6	tornando
2	51-0	ok	64-7	come
2	51-1	{P}	64-8	la
2	51-2	ma	64-9	città
0	51-3	c'	64-10	c'
0	51-4	è	64-11	è
1	_	_	64-12	andato
1	_	_	64-13	cioè
1	_	_	64-14	verso
1	_	_	64-15	la
1	_	_	64-16	città
1	_	_	64-17	per
1	_	_	64-18	vivere
1	_	_	64-19	lì
1	_	_	64-20	e
1	_	_	64-21	sì
