match	id_A	token_A	id_B	token_B
0	20-1	bologna	19-2	bologna
0	20-2	è	19-3	è
1	_	_	19-4	trecento
1	_	_	19-5	cinquantacinque
2	20-3	trecentocinquantamila	19-6	mila
0	20-4	persone	19-7	persone
1	_	_	19-8	eh
1	_	_	19-9	{ride}
1	_	_	20-0	da
1	_	_	20-1	trecento
2	21-0	beh	20-2	cinquanta
2	21-1	trecentocinquantamila	20-3	mila
0	21-2	ma	20-4	ma
0	21-3	devo	20-5	devo
0	21-4	essere	20-6	essere
0	21-5	quanto	20-7	quanto
0	21-6	grande	20-8	grande
0	21-7	bologna	20-9	bologna
1	22-0	eh	_	_
1	22-1	{ride}	_	_
0	23-0	non	21-0	non
0	23-1	so	21-1	so
0	23-2	di	21-2	di
2	23-3	kilometri	21-3	chilometri
0	23-4	quadrati	21-4	quadrati
0	23-5	però	21-5	però
1	_	_	21-6	{P}
1	_	_	21-7	{ride}
1	_	_	21-8	decisamente
1	_	_	21-9	più
1	_	_	21-10	grande
1	_	_	21-11	di
1	_	_	21-12	bologna
0	24-0	ma	21-13	ma
0	24-1	infatti	21-14	infatti
0	24-2	mi	21-15	mi
0	24-3	sembrava	21-16	sembrava
0	24-4	impossibile	21-17	impossibile
0	24-5	ma	21-18	ma
0	24-6	il	21-19	il
0	24-7	ragazzo	21-20	ragazzo
0	24-8	ieri	21-21	ieri
0	24-9	insisteva	21-22	insisteva
2	24-10	{P}	21-23	e
2	24-11	infa-	21-24	ancora
0	25-0	e	22-0	e
0	25-1	guarda	22-1	guarda
0	25-2	che	22-2	che
2	25-3	bologna	22-3	bolognia
0	25-4	è	22-4	è
1	_	_	22-5	cento
1	_	_	22-6	quattr-
2	25-5	centoqua-	22-7	cento
2	25-6	centoquaranta	22-8	quaranta
0	26-0	eh	23-0	eh
1	26-1	{P}	_	_
0	26-2	sì	23-1	sì
1	_	_	24-0	cento
2	27-0	centoquaranta	24-1	quaranta
0	27-1	virgola	24-2	virgola
0	27-2	nove	24-3	nove
2	27-3	kilometri	24-4	chilometri
0	27-4	quadrati	24-5	quadrati
0	27-5	che	24-6	che
0	27-6	se	24-7	se
0	27-7	parliamo	24-8	parliamo
0	27-8	fino	24-9	fino
0	27-9	a	24-10	a
0	28-0	da	24-11	da
2	28-1	mh	24-12	am
0	28-2	dove	24-13	dove
0	28-3	di	24-14	di
0	28-4	pilastro	24-15	pilastro
1	28-5	fino	_	_
1	28-6	a	_	_
2	28-7	di	25-0	m
2	29-0	mhmh	25-1	m
0	30-0	fino	26-0	fino
0	30-1	a	26-1	a
0	30-2	di	26-2	di
2	30-3	mh	26-3	m
0	31-0	tipo	27-0	tipo
0	31-1	casalecchio	27-1	casalecchio
1	_	_	27-2	e
0	31-2	la	27-3	la
0	31-3	barca	27-4	barca
1	_	_	27-5	sì
1	_	_	27-6	sì
2	31-4	x	27-7	sì
0	32-0	sì	28-0	sì
1	_	_	28-1	{P}
0	33-0	sì	28-2	sì
0	33-1	proprio	28-3	proprio
0	33-2	sì	28-4	sì
0	33-3	casalecchio	28-5	casalecchio
1	34-0	x	_	_
1	35-0	sì	_	_
0	35-1	sì	29-0	sì
0	35-2	sì	29-1	sì
0	35-3	sì	29-2	sì
2	36-0	sì	30-0	tipo
0	36-1	proprio	30-1	proprio
0	36-2	il	30-2	il
0	36-3	quadrato	30-3	quadrato
0	36-4	di	30-4	di
0	36-5	dentro	30-5	dentro
0	36-6	c'	30-6	c'
2	36-7	è	30-7	ha
0	36-8	proprio	30-8	proprio
1	36-9	quelle	_	_
2	36-10	che	30-9	quel
2	36-11	le-	30-10	chel
2	37-0	mh	30-11	m
2	37-1	quelle	30-12	quel
0	37-2	che	30-13	che
0	37-3	comune	30-14	comune
0	37-4	di	30-15	di
0	37-5	bologna	30-16	bologna
1	37-6	{P}	_	_
0	37-7	esempio	30-17	esempio
1	_	_	31-0	m
2	38-0	mhmh	31-1	m
0	39-0	però	32-0	però
1	39-1	è	_	_
2	39-2	f-	32-1	ef
0	39-3	non	32-2	non
0	39-4	è	32-3	è
0	39-5	il	32-4	il
0	39-6	fuori	32-5	fuori
0	39-7	che	32-6	che
0	39-8	hanno	32-7	hanno
0	39-9	contato	32-8	contato
2	39-10	cioè	32-9	ceh
0	39-11	proprio	32-10	proprio
0	39-12	la	32-11	la
0	39-13	città	32-12	città
0	39-14	e	32-13	e
0	39-15	il	32-14	il
0	39-16	capitale	32-15	capitale
0	39-17	che	32-16	che
2	39-18	hanno	32-17	entrata
2	39-19	entrato	32-18	c'
2	39-20	cioè	32-19	è
0	39-21	proprio	32-20	proprio
0	40-0	sì	33-0	sì
0	40-1	sì	33-1	sì
0	40-2	certo	33-2	certo
1	40-3	{P}	_	_
0	40-4	sì	34-0	sì
0	40-5	sì	34-1	sì
0	40-6	sì	34-2	sì
0	41-0	sì	35-0	sì
0	41-1	sì	35-1	sì
0	41-2	certo	35-2	certo
0	41-3	no	35-3	no
0	41-4	ma	35-4	ma
0	41-5	io-	35-5	io-
0	41-6	a	35-6	a
0	41-7	me	35-7	me
1	41-8	mi	_	_
0	41-9	sembrava	35-8	sembrava
2	41-10	impossibile	35-9	inpossibile
0	41-11	che	35-10	che
0	41-12	una	35-11	una
0	41-13	città	35-12	città
0	41-14	italiana	35-13	italiana
0	41-15	neanche	35-14	neanche
0	41-16	la	35-15	la
0	41-17	capitale	35-16	capitale
0	41-18	fosse	35-17	fosse
0	41-19	grande	35-18	grande
0	41-20	come	35-19	come
0	41-21	la	35-20	la
1	41-22	capita-	_	_
2	41-23	{ride}	35-21	capitale
2	42-0	mh	36-0	mm
0	43-0	beh	37-0	beh
0	43-1	no	37-1	no
0	43-2	è	37-2	è
0	43-3	come	37-3	come
1	43-4	è	_	_
2	43-5	più	37-4	più-
0	43-6	g-	37-5	g-
1	43-7	cioè	_	_
2	43-8	è	37-6	ce
0	43-9	come	37-7	come
0	43-10	grande	37-8	grande
0	43-11	della	37-9	della
0	43-12	venezia	37-10	venezia
0	43-13	che	37-11	che
0	43-14	venezia	37-12	venezia
0	43-15	è	37-13	è
0	43-16	una	37-14	una
0	43-17	città	37-15	città
0	43-18	bella	37-16	bella
0	43-19	grande	37-17	grande
1	_	_	37-18	quattrocento
1	_	_	37-19	quatto-
2	43-20	quattrocentoquatto-	37-20	e
2	43-21	eh	37-21	quattrocento
2	43-22	quattrocentoquattordici	37-22	quattordici
0	43-23	metri	37-23	metri
0	43-24	quadrati	37-24	quadrati
2	44-0	guarda	38-0	ma
0	44-1	che	38-1	che
1	44-2	s-	_	_
2	44-3	mh	38-2	em
0	44-4	perché	38-3	perché
0	44-5	conteranno	38-4	conteranno
0	44-6	tutta	38-5	tutta
0	44-7	la	38-6	la
0	44-8	provincia	38-7	provincia
0	44-9	perché	38-8	perché
0	44-10	venezia	38-9	venezia
0	44-11	città	38-10	città
0	44-12	è	38-11	è
0	44-13	un'	38-12	un'
0	44-14	isoletta	38-13	isoletta
0	44-15	grande	38-14	grande
0	44-16	così	38-15	così
0	44-17	praticamente	38-16	praticamente
0	44-18	{ride}	38-17	{ride}
0	44-19	sì	38-18	sì
0	45-0	sì	39-0	sì
1	46-0	eh	_	_
0	46-1	eh	40-0	eh
0	46-2	assolutamente	40-1	assolutamente
1	46-3	{ride}	_	_
0	46-4	poi	40-2	poi
0	46-5	se	40-3	se
0	46-6	andiamo	40-4	andiamo
0	46-7	ancora	40-5	ancora
0	46-8	un	40-6	un
0	46-9	po'	40-7	po'
0	46-10	avanti	40-8	avanti
0	46-11	ci	40-9	ci
0	46-12	sono	40-10	sono
0	46-13	colli	40-11	colli
0	46-14	che	40-12	che
0	46-15	non	40-13	non
1	46-16	con-	_	_
0	46-17	non	40-14	non
0	46-18	contano	40-15	contano
0	46-19	neanche	40-16	neanche
0	47-0	no	41-0	no
0	47-1	no	41-1	no
1	47-2	infatti	_	_
0	47-3	infatti	41-2	infatti
0	47-4	no	41-3	no
0	47-5	ma	41-4	ma
0	47-6	mi	41-5	mi
0	47-7	sembrava	41-6	sembrava
0	47-8	strano	41-7	strano
0	47-9	infatti	41-8	infatti
0	47-10	ma	41-9	ma
1	48-0	sì	_	_
1	49-0	no	_	_
0	49-1	e	41-10	e
0	49-2	quindi	41-11	quindi
0	49-3	mi	41-12	mi
0	49-4	dicevi	41-13	dicevi
0	49-5	che	41-14	che
1	49-6	nella	_	_
1	49-7	{P}	_	_
0	49-8	nella	41-15	nella
0	49-9	zona	41-16	zona
0	49-10	della	41-17	della
0	49-11	tua	41-18	tua
0	49-12	famiglia	41-19	famiglia
0	49-13	ci	41-20	ci
0	49-14	sono	41-21	sono
0	49-15	delle	41-22	delle
2	49-16	ini-	41-23	iniz-
0	49-17	delle	41-24	delle
0	49-18	iniziative	41-25	iniziative
0	49-19	culturali	41-26	culturali
0	49-20	delle	41-27	delle
1	_	_	42-0	sì
0	50-0	sì	43-0	sì
1	_	_	43-1	{P}
0	50-1	sì	43-2	sì
0	51-0	o	44-0	o
2	51-1	e	44-1	el
0	51-2	dei	44-2	dei
0	51-3	siti	44-3	siti
0	51-4	storici	44-4	storici
0	51-5	o	44-5	o
0	51-6	che	44-6	che
0	51-7	cosa	44-7	cosa
1	51-8	anche	_	_
2	51-9	o	44-8	ancheo
0	51-10	archeologici	44-9	archeologici
0	52-0	ma	45-0	ma
0	52-1	adesso	45-1	adesso
1	_	_	45-2	guarda
1	_	_	45-3	che
2	52-2	uguale	45-4	sono
0	53-0	no	46-0	no
0	53-1	sì	46-1	sì
1	53-2	dei	_	_
1	53-3	si-	_	_
2	54-0	no	46-2	ves-
0	54-1	guarda	47-0	guarda
0	54-2	che	47-1	che
2	54-3	là	47-2	la
0	54-4	e	47-3	e
0	54-5	sì	47-4	sì
1	_	_	47-5	proprio
2	54-6	propriomh	47-6	m
0	54-7	ci	47-7	ci
0	54-8	sono	47-8	sono
0	54-9	la	47-9	la
0	54-10	città	47-10	città
0	54-11	un	47-11	un
0	54-12	po'	47-12	po'
0	54-13	un	47-13	un
0	54-14	po'	47-14	po'
0	54-15	più	47-15	più
1	54-16	culturale	_	_
1	55-0	no	_	_
1	56-0	okay	_	_
1	56-1	un	_	_
1	56-2	po'	_	_
2	56-3	culturale	47-16	acculturata
0	57-0	poi	47-17	poi
0	57-1	adesso	47-18	adesso
0	57-2	guarda	47-19	guarda
0	57-3	che	47-20	che
0	57-4	è	47-21	è
0	57-5	un	47-22	un
0	57-6	po'	47-23	po'
0	58-0	già	47-24	già
0	58-1	persa	47-25	persa
0	58-2	un	47-26	un
0	58-3	po'	47-27	po'
0	58-4	che	47-28	che
0	58-5	andava	47-29	andava
2	58-6	dice	47-30	di
2	58-7	a	47-31	ceh
0	58-8	vivere	47-32	vivere
0	58-9	la	47-33	la
0	58-10	città	47-34	città
0	58-11	che	47-35	che
0	58-12	adesso	47-36	adesso
0	58-13	tutti	47-37	tutti
0	58-14	quanti	47-38	quanti
0	58-15	che	47-39	che
0	58-16	sta	47-40	sta
0	58-17	perdendo	47-41	perdendo
1	58-18	il	_	_
0	58-19	lavoro	47-42	lavoro
1	_	_	47-43	è
1	_	_	47-44	così
1	_	_	48-0	ok
1	_	_	48-1	punto
1	_	_	48-2	un
1	_	_	48-3	po'
2	58-20	e	48-4	culturale
2	58-21	questo	48-5	ok
2	59-0	là	49-0	la
0	60-0	là	50-0	là
2	61-0	okay	51-0	ok
0	61-1	{P}	51-1	{P}
0	61-2	ma	51-2	ma
1	_	_	51-3	c'
2	61-3	cioè	51-4	è
0	62-0	sì	52-0	sì
1	62-1	{P}	_	_
2	62-2	cioè	52-1	ce
2	62-3	tutti	52-2	tuttitutti
2	62-4	tutti	52-3	stanno
0	62-5	adesso	52-4	adesso
2	62-6	tornando	52-5	ritornando
0	62-7	come	52-6	come
0	62-8	la	52-7	la
0	62-9	città	52-8	città
1	62-10	c'	_	_
2	62-11	è	52-9	ce
0	62-12	andato	52-10	andato
1	62-13	cioè	_	_
0	62-14	verso	52-11	verso
0	62-15	la	52-12	la
0	62-16	città	52-13	città
1	_	_	52-14	poi
1	_	_	52-15	è
1	_	_	52-16	andata
2	62-17	per	52-17	a
0	62-18	vivere	52-18	vivere
1	62-19	lì	_	_
2	62-20	e	52-19	luogo
0	62-21	sì	52-20	sì
2	63-0	mh	53-0	mmm
2	64-0	okay	53-1	ok
2	64-1	cioè	53-2	ce
0	64-2	si	53-3	si
0	64-3	spostano	53-4	spostano
0	64-4	dalle	53-5	dalle
2	64-5	zo-	53-6	zone
2	64-6	okay	53-7	ok
0	64-7	ho	53-8	ho
0	64-8	capito	53-9	capito
1	65-0	sì	_	_
2	66-0	cioè	53-10	ce
0	66-1	c'	53-11	c'
0	66-2	è	53-12	è
0	66-3	uno	53-13	uno
0	66-4	spostamento	53-14	spostamento
0	66-5	delle	53-15	delle
0	66-6	persone	53-16	persone
0	66-7	verso	53-17	verso
0	66-8	le	53-18	le
0	66-9	città	53-19	città
0	66-10	grandi	53-20	grandi
1	_	_	53-21	per
1	_	_	53-22	lavorare
1	_	_	54-0	sì
0	67-0	verso	55-0	verso
0	67-1	le	55-1	le
1	67-2	citt-	_	_
1	67-3	e	_	_
2	67-4	grandi	55-2	cittè
2	68-0	per	55-3	è
2	68-1	lavorare	55-4	vero
0	69-0	sì	56-0	sì
0	70-0	sì	57-0	sì
0	70-1	sì	57-1	sì
0	70-2	è	57-2	è
0	70-3	chiaro	57-3	chiaro
0	70-4	è	57-4	è
0	70-5	chiaro	57-5	chiaro
1	71-0	per	_	_
1	71-1	vivere	_	_
1	71-2	meglio	_	_
1	71-3	eh	_	_
0	72-0	sì	57-6	sì
0	72-1	sì	57-7	sì
0	72-2	certo	57-8	certo
0	72-3	ma	57-9	ma
0	72-4	vengono	57-10	vengono
0	72-5	anche	57-11	anche
0	72-6	molti	57-12	molti
0	72-7	persone	57-13	persone
0	72-8	del	57-14	del
0	72-9	bangladesh	57-15	bangladesh
0	72-10	i-	57-16	i-
1	_	_	57-17	in-
0	72-11	in	57-18	in
0	72-12	europa	57-19	europa
0	72-13	per	57-20	per
0	72-14	cercare	57-21	cercare
0	72-15	lavoro	57-22	lavoro
1	_	_	58-0	per
1	_	_	58-1	vivere
1	_	_	58-2	meglio
1	_	_	58-3	eh
0	73-0	perché	59-0	perché
1	74-0	da	_	_
0	74-1	tutto	60-0	tutto
0	74-2	il	60-1	il
0	74-3	mondo	60-2	mondo
0	74-4	che	60-3	che
0	74-5	guarda	60-4	guarda
0	74-6	che	60-5	che
0	74-7	ci	60-6	ci
0	74-8	sono	60-7	sono
1	_	_	60-8	un
0	74-9	mucchio	60-9	mucchio
0	74-10	di	60-10	di
0	74-11	gente	60-11	gente
0	74-12	che	60-12	che
0	74-13	stanno	60-13	stanno
2	74-14	cioè	60-14	cer-
0	74-15	guarda	60-15	guarda
0	74-16	che	60-16	che
1	74-17	il	_	_
0	74-18	bangladesh	60-17	bangladesh
0	74-19	se	60-18	se
0	74-20	parliamo	60-19	parliamo
0	75-0	che	60-20	che
1	75-1	sta	_	_
1	75-2	gue-	_	_
1	75-3	c'	_	_
1	75-4	è	_	_
1	75-5	proprio	_	_
1	75-6	mh	_	_
1	76-0	più	_	_
1	76-1	del	_	_
1	76-2	eh	_	_
1	76-3	quaranta	_	_
1	76-4	per	_	_
1	76-5	cento	_	_
1	76-6	del	_	_
1	76-7	laxx	_	_
1	76-8	dell'	_	_
1	76-9	anno	_	_
1	76-10	{P}	_	_
1	76-11	avviene	_	_
1	76-12	fuori	_	_
1	76-13	dalla	_	_
1	76-14	fuori	_	_
2	76-15	dal	60-21	e
2	76-16	paese	61-0	ok
