match	id_A	token_A	id_B	token_B
1	_	_	19-8	eh
1	_	_	19-9	{ride}
1	_	_	20-0	da
1	_	_	20-1	trecento
2	30-0	dai	20-2	cinquanta
2	30-1	trecentocinquantamila	20-3	mila
0	30-2	ma	20-4	ma
0	30-3	devo	20-5	devo
0	30-4	essere	20-6	essere
0	30-5	quanto	20-7	quanto
0	30-6	grande	20-8	grande
0	30-7	bologna	20-9	bologna
1	31-0	eh	_	_
1	32-0	{ride}	_	_
0	33-0	non	21-0	non
0	33-1	so	21-1	so
0	33-2	di	21-2	di
0	33-3	chilometri	21-3	chilometri
0	33-4	quadrati	21-4	quadrati
0	33-5	però	21-5	però
1	_	_	21-6	{P}
1	_	_	21-7	{ride}
0	34-0	decisamente	21-8	decisamente
0	34-1	più	21-9	più
0	34-2	grande	21-10	grande
1	_	_	21-11	di
2	34-3	{ride}	21-12	bologna
0	35-0	ma	21-13	ma
0	35-1	infatti	21-14	infatti
1	35-2	mi	_	_
1	35-3	eh	_	_
0	35-4	mi	21-15	mi
0	35-5	sembrava	21-16	sembrava
0	35-6	impossibile	21-17	impossibile
0	35-7	ma	21-18	ma
0	35-8	il	21-19	il
0	35-9	ragazzo	21-20	ragazzo
0	35-10	ieri	21-21	ieri
0	35-11	insisteva	21-22	insisteva
2	36-0	x	21-23	e
2	37-0	{ride}	21-24	ancora
2	38-0	eh	22-0	e
0	38-1	guarda	22-1	guarda
0	38-2	che	22-2	che
2	38-3	bologna	22-3	bolognia
0	38-4	è	22-4	è
1	_	_	22-5	cento
2	38-5	centoqua-	22-6	quattr-
2	38-6	centoquaranta	22-7	cento
2	39-0	infatti	22-8	quaranta
0	40-0	eh	23-0	eh
0	41-0	sì	23-1	sì
1	_	_	24-0	cento
2	42-0	centoquaranta	24-1	quaranta
0	42-1	virgola	24-2	virgola
0	42-2	nove	24-3	nove
0	42-3	chilometri	24-4	chilometri
0	42-4	quadrati	24-5	quadrati
0	42-5	che	24-6	che
0	42-6	se	24-7	se
0	42-7	parliamo	24-8	parliamo
0	42-8	fino	24-9	fino
0	42-9	a	24-10	a
0	43-0	da	24-11	da
1	43-1	mh	_	_
2	44-0	dov'	24-12	am
2	44-1	è	24-13	dove
0	44-2	di	24-14	di
0	45-0	pilastro	24-15	pilastro
1	_	_	25-0	m
2	46-0	mhmh	25-1	m
0	47-0	fino	26-0	fino
0	47-1	a	26-1	a
0	47-2	di	26-2	di
2	47-3	mh	26-3	m
0	48-0	tipo	27-0	tipo
0	48-1	casalecchio	27-1	casalecchio
1	_	_	27-2	e
0	48-2	la	27-3	la
0	48-3	barca	27-4	barca
1	48-4	{P}	_	_
0	48-5	sì	27-5	sì
0	49-0	sì	27-6	sì
0	50-0	sì	27-7	sì
1	50-1	proprio	_	_
0	50-2	sì	28-0	sì
2	50-3	casalecchio	28-1	{P}
0	51-0	sì	28-2	sì
1	_	_	28-3	proprio
0	51-1	sì	28-4	sì
2	52-0	sì	28-5	casalecchio
0	52-1	sì	29-0	sì
0	52-2	sì	29-1	sì
0	52-3	sì	29-2	sì
2	53-0	sì	30-0	tipo
0	53-1	proprio	30-1	proprio
0	53-2	il	30-2	il
0	53-3	quadrato	30-3	quadrato
0	53-4	di	30-4	di
0	54-0	dentro	30-5	dentro
0	54-1	c'	30-6	c'
0	54-2	ha	30-7	ha
0	54-3	proprio	30-8	proprio
1	54-4	quelle	_	_
2	54-5	che	30-9	quel
2	54-6	l-	30-10	chel
2	55-0	mh	30-11	m
2	55-1	quelle	30-12	quel
0	55-2	che	30-13	che
0	55-3	comune	30-14	comune
0	55-4	di	30-15	di
0	55-5	bologna	30-16	bologna
1	55-6	,	_	_
0	55-7	esempio	30-17	esempio
1	_	_	31-0	m
2	56-0	mhmh	31-1	m
0	57-0	però	32-0	però
1	57-1	eh	_	_
2	57-2	f-	32-1	ef
0	57-3	non	32-2	non
0	57-4	è	32-3	è
0	57-5	il	32-4	il
0	57-6	fuori	32-5	fuori
0	57-7	che	32-6	che
0	57-8	hanno	32-7	hanno
0	57-9	contato	32-8	contato
1	58-0	sì	_	_
1	58-1	sì	_	_
1	58-2	certo	_	_
2	59-0	cioè	32-9	ceh
0	59-1	proprio	32-10	proprio
0	59-2	la	32-11	la
0	59-3	città	32-12	città
1	_	_	32-13	e
0	59-4	il	32-14	il
0	59-5	capitale	32-15	capitale
0	59-6	che	32-16	che
1	_	_	32-17	entrata
1	_	_	32-18	c'
0	59-7	è	32-19	è
1	_	_	32-20	proprio
2	59-8	entrato	33-0	sì
2	59-9	cioè	33-1	sì
2	59-10	proprio	33-2	certo
0	60-0	sì	34-0	sì
0	60-1	sì	34-1	sì
0	60-2	sì	34-2	sì
0	61-0	sì	35-0	sì
0	61-1	sì	35-1	sì
0	61-2	certo	35-2	certo
0	62-0	no	35-3	no
0	62-1	ma	35-4	ma
2	62-2	io	35-5	io-
0	62-3	a	35-6	a
0	62-4	me	35-7	me
1	62-5	mi	_	_
0	62-6	sembrava	35-8	sembrava
2	62-7	impossibile	35-9	inpossibile
0	62-8	che	35-10	che
0	62-9	una	35-11	una
0	62-10	città	35-12	città
0	62-11	italiana	35-13	italiana
1	63-0	mh	_	_
0	64-0	neanche	35-14	neanche
0	64-1	la	35-15	la
0	64-2	capitale	35-16	capitale
0	64-3	fosse	35-17	fosse
1	64-4	{P}	_	_
0	64-5	grande	35-18	grande
0	64-6	come	35-19	come
1	64-7	{P}	_	_
0	64-8	la	35-20	la
0	64-9	capitale	35-21	capitale
1	_	_	36-0	mm
0	65-0	beh	37-0	beh
0	65-1	no	37-1	no
0	65-2	è	37-2	è
0	65-3	come	37-3	come
1	_	_	37-4	più-
2	65-4	più	37-5	g-
2	66-0	cioè	37-6	ce
0	66-1	come	37-7	come
0	66-2	grande	37-8	grande
2	66-3	dalla	37-9	della
0	66-4	venezia	37-10	venezia
0	67-0	che	37-11	che
0	67-1	venezia	37-12	venezia
0	67-2	è	37-13	è
0	67-3	una	37-14	una
0	67-4	città	37-15	città
0	67-5	bella	37-16	bella
0	67-6	grande	37-17	grande
1	_	_	37-18	quattrocento
1	_	_	37-19	quatto-
2	68-0	quattrocentoquatto-	37-20	e
2	68-1	eh	37-21	quattrocento
2	69-0	quattrocentoquattordici	37-22	quattordici
0	69-1	metri	37-23	metri
0	69-2	quadrati	37-24	quadrati
0	70-0	ma	38-0	ma
1	70-1	è	_	_
0	70-2	che	38-1	che
2	70-3	mh	38-2	em
0	71-0	perché	38-3	perché
0	71-1	conteranno	38-4	conteranno
0	71-2	tutta	38-5	tutta
0	71-3	la	38-6	la
0	71-4	provincia	38-7	provincia
0	71-5	perché	38-8	perché
0	71-6	venezia	38-9	venezia
0	71-7	città	38-10	città
0	71-8	è	38-11	è
0	71-9	un'	38-12	un'
0	71-10	isoletta	38-13	isoletta
0	71-11	grande	38-14	grande
0	71-12	così	38-15	così
0	71-13	praticamente	38-16	praticamente
0	71-14	{ride}	38-17	{ride}
0	72-0	sì	38-18	sì
2	73-0	eh	39-0	sì
0	73-1	eh	40-0	eh
0	74-0	assolutamente	40-1	assolutamente
1	74-1	{ride}	_	_
1	75-0	sì	_	_
1	75-1	{ride}	_	_
0	76-0	poi	40-2	poi
0	77-0	se	40-3	se
0	77-1	andiamo	40-4	andiamo
0	77-2	ancora	40-5	ancora
0	77-3	un	40-6	un
0	77-4	po'	40-7	po'
0	77-5	avanti	40-8	avanti
0	77-6	ci	40-9	ci
0	77-7	sono	40-10	sono
0	77-8	colli	40-11	colli
0	77-9	che	40-12	che
0	77-10	non	40-13	non
1	77-11	con-	_	_
1	78-0	no	_	_
0	79-0	non	40-14	non
0	79-1	contano	40-15	contano
0	79-2	neanche	40-16	neanche
0	80-0	no	41-0	no
2	80-1	infatti	41-1	no
0	80-2	infatti	41-2	infatti
0	81-0	no	41-3	no
0	81-1	ma	41-4	ma
0	81-2	mi	41-5	mi
0	81-3	sembrava	41-6	sembrava
0	81-4	strano	41-7	strano
0	82-0	infatti	41-8	infatti
0	82-1	ma	41-9	ma
1	83-0	sì	_	_
1	84-0	no	_	_
0	84-1	e	41-10	e
0	84-2	quindi	41-11	quindi
0	84-3	mi	41-12	mi
0	84-4	dicevi	41-13	dicevi
0	84-5	che	41-14	che
1	84-6	nella	_	_
0	84-7	nella	41-15	nella
0	84-8	zona	41-16	zona
0	84-9	della	41-17	della
0	84-10	tua	41-18	tua
0	84-11	famiglia	41-19	famiglia
0	84-12	ci	41-20	ci
0	84-13	sono	41-21	sono
0	84-14	delle	41-22	delle
2	84-15	ini-	41-23	iniz-
0	85-0	delle	41-24	delle
0	85-1	iniziative	41-25	iniziative
0	85-2	culturali	41-26	culturali
0	85-3	delle	41-27	delle
0	86-0	sì	42-0	sì
1	87-0	o	_	_
1	87-1	è	_	_
1	87-2	il	_	_
2	88-0	ma	43-0	sì
2	88-1	adesso	43-1	{P}
2	88-2	guarda	43-2	sì
2	88-3	che	44-0	o
2	88-4	x	44-1	el
0	89-0	dei	44-2	dei
0	89-1	siti	44-3	siti
0	89-2	storici	44-4	storici
0	89-3	o	44-5	o
0	89-4	che	44-6	che
0	89-5	cosa	44-7	cosa
1	89-6	anche	_	_
2	89-7	o	44-8	ancheo
0	89-8	archeologici	44-9	archeologici
1	_	_	45-0	ma
1	_	_	45-1	adesso
1	_	_	45-2	guarda
1	_	_	45-3	che
1	_	_	45-4	sono
0	90-0	no	46-0	no
0	90-1	sì	46-1	sì
1	90-2	x	_	_
2	91-0	no	46-2	ves-
0	91-1	guarda	47-0	guarda
0	91-2	che	47-1	che
1	91-3	là	_	_
2	91-4	eh	47-2	la
2	92-0	mh	47-3	e
0	93-0	sì	47-4	sì
0	93-1	proprio	47-5	proprio
2	93-2	mh	47-6	m
0	93-3	ci	47-7	ci
0	93-4	sono	47-8	sono
0	93-5	la	47-9	la
0	93-6	città	47-10	città
1	93-7	un	_	_
1	93-8	po'	_	_
0	93-9	un	47-11	un
0	93-10	po'	47-12	po'
1	93-11	più	_	_
1	93-12	culturale	_	_
1	94-0	okay	_	_
0	94-1	un	47-13	un
0	94-2	po'	47-14	po'
0	94-3	più	47-15	più
2	94-4	culturali	47-16	acculturata
2	94-5	okay	47-17	poi
0	95-0	adesso	47-18	adesso
0	95-1	guarda	47-19	guarda
0	95-2	che	47-20	che
1	_	_	47-21	è
0	95-3	un	47-22	un
0	95-4	po'	47-23	po'
0	96-0	già	47-24	già
0	96-1	persa	47-25	persa
0	96-2	un	47-26	un
0	96-3	po'	47-27	po'
0	96-4	che	47-28	che
0	96-5	andava	47-29	andava
0	96-6	di	47-30	di
2	96-7	cioè	47-31	ceh
0	96-8	vivere	47-32	vivere
0	96-9	la	47-33	la
0	96-10	città	47-34	città
0	96-11	che	47-35	che
0	96-12	adesso	47-36	adesso
0	96-13	tutti	47-37	tutti
0	96-14	quanti	47-38	quanti
0	96-15	che	47-39	che
0	96-16	sta	47-40	sta
0	96-17	perdendo	47-41	perdendo
1	96-18	il	_	_
0	96-19	lavoro	47-42	lavoro
2	97-0	e	47-43	è
0	97-1	così	47-44	così
1	_	_	48-0	ok
1	_	_	48-1	punto
1	_	_	48-2	un
1	_	_	48-3	po'
1	_	_	48-4	culturale
1	_	_	48-5	ok
2	98-0	là	49-0	la
0	99-0	là	50-0	là
2	100-0	okay	51-0	ok
2	101-0	sì	51-1	{P}
0	102-0	ma	51-2	ma
1	103-0	cioè	_	_
1	103-1	tutti	_	_
2	104-0	cioè	51-3	c'
2	105-0	tutti	51-4	è
